workerid,proliferate.condition,adj1,adj2,label,left_end,object,response,right_end,rt,slide_number_in_experiment,utterance,error
73,condition1,long,blue,pencil_long_blue,"""long blue pencil""",pencil,[0.33],"""blue long pencil""",1488,33,,
73,condition1,sad,fat,woman2_sad_fat,"""sad fat woman""",woman,[0.6],"""fat sad woman""",1469,34,,
73,condition1,big,round,earring_big_round,"""big round earring""",earring,[0.2],"""round big earring""",1872,35,,
73,condition1,long,black,pencil_long_black,"""black long pencil""",pencil,[0.45],"""long black pencil""",1719,36,,
73,condition1,glass,big,bottle_glass_big,"""big glass bottle""",bottle,[0.16],"""glass big bottle""",2326,37,,
73,condition1,sad,skinny,woman2_sad_skinny,"""sad skinny woman""",woman,[0.74],"""skinny sad woman""",1449,38,,
73,condition1,happy,skinny,woman2_happy_skinny,"""skinny happy woman""",woman,[0.32],"""happy skinny woman""",2062,39,,
73,condition1,colored,rectangular,picture_colored_rectangular,"""rectangular colored picture""",picture,[0.69],"""colored rectangular picture""",1326,40,,
73,condition1,metal,clean,spoon_metal_clean,"""metal clean spoon""",spoon,[0.5],"""clean metal spoon""",1488,41,,
73,condition1,spotted,red,frog_spotted_red,"""spotted red frog""",frog,[0.3],"""red spotted frog""",1535,42,,
73,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""mustache-touting hat-wearing man""",man,[0.68],"""hat-wearing mustache-touting man""",1270,43,,
73,condition1,spotted,green,frog_spotted_green,"""green spotted frog""",frog,[0.41],"""spotted green frog""",1743,44,,
73,condition1,black,glossy,nails_black_glossy,"""black glossy nails""",nails,[0.87],"""glossy black nails""",1481,45,,
73,condition1,colored,square,picture_colored_square,"""square colored picture""",picture,[0.34],"""colored square picture""",1640,46,,
73,condition1,glass,small,bottle_glass_small,"""small glass bottle""",bottle,[0.24],"""glass small bottle""",3050,47,,
73,condition1,dry,green,shorts_dry_green,"""dry green shorts""",shorts,[0.52],"""green dry shorts""",1423,48,,
73,condition1,plastic,small,bottle_plastic_small,"""small plastic bottle""",bottle,[0.21],"""plastic small bottle""",1336,49,,
73,condition1,striped,red,frog_striped_red,"""red striped frog""",frog,[0.37],"""striped red frog""",1747,50,,
73,condition1,wooden,low,table_wood_low,"""wooden low table""",table,[0.74],"""low wooden table""",1450,51,,
73,condition1,curly,blond,hair_curly_blonde,"""curly blond hair""",hair,[0.87],"""blond curly hair""",1910,52,,
73,condition1,striped,green,frog_striped_green,"""striped green frog""",frog,[0.37],"""green striped frog""",1513,53,,
73,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""bearded glasses-wearing man""",man,[0.65],"""glasses-wearing bearded man""",1336,54,,
73,condition1,wet,red,shorts_wet_red,"""wet red shorts""",shorts,[0.64],"""red wet shorts""",1485,55,,
73,condition1,closed,cardboard,box_closed_cardboard,"""closed cardboard box""",box,[0.28],"""cardboard closed box""",1445,56,,
73,condition1,straight,blond,hair_straight_blonde,"""straight blond hair""",hair,[0.81],"""blond straight hair""",1236,57,,
73,condition1,big,triangular,earring_big_triangular,"""big triangular earring""",earring,[0.47],"""triangular big earring""",1208,58,,
73,condition1,short,black,pencil_short_black,"""black short pencil""",pencil,[0.79],"""short black pencil""",2270,59,,
73,condition1,black and white,rectangular,picture_bw_rectangular,"""black and white rectangular picture""",picture,[0.21],"""rectangular black and white picture""",2102,60,,
73,condition1,metal,low,table_metal_low,"""metal low table""",table,[0.7],"""low metal table""",1387,61,,
73,condition1,black,matte,nails_black_matte,"""matte black nails""",nails,[0.51],"""black matte nails""",3844,62,,
54,condition1,,,,,Jennifer,Jennifer,,0,1,bot_check,
54,condition1,big,triangular,earring_big_triangular,"""big triangular earring""",earring,[0.02],"""triangular big earring""",6057,3,,
54,condition1,dry,red,shorts_dry_red,"""red dry shorts""",shorts,[0.97],"""dry red shorts""",4153,4,,
54,condition1,young,happy,woman_young_happy,"""young happy woman""",woman,[0.97],"""happy young woman""",4265,5,,
54,condition1,old,bearded,man_old_bearded,"""bearded old man""",man,[0.01],"""old bearded man""",5025,6,,
54,condition1,spotted,red,frog_spotted_red,"""spotted red frog""",frog,[0.98],"""red spotted frog""",4523,7,,
54,condition1,small,triangular,earring_small_triangular,"""triangular small earring""",earring,[0.96],"""small triangular earring""",9303,8,,
54,condition1,long,black,pencil_long_black,"""long black pencil""",pencil,[0],"""black long pencil""",4789,9,,
54,condition1,colored,square,picture_colored_square,"""colored square picture""",picture,[1],"""square colored picture""",6405,10,,
54,condition1,red,glossy,nails_red_glossy,"""red glossy nails""",nails,[1],"""glossy red nails""",5316,11,,
54,condition1,dry,green,shorts_dry_green,"""dry green shorts""",shorts,[0],"""green dry shorts""",3988,12,,
54,condition1,sad,skinny,woman2_sad_skinny,"""skinny sad woman""",woman,[1],"""sad skinny woman""",6000,13,,
54,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""glasses-wearing bearded man""",man,[0],"""bearded glasses-wearing man""",5493,14,,
54,condition1,wooden,low,table_wood_low,"""low wooden table""",table,[0],"""wooden low table""",3355,15,,
54,condition1,plastic,big,bottle_plastic_big,"""big plastic bottle""",bottle,[0],"""plastic big bottle""",3024,16,,
54,condition1,striped,red,frog_striped_red,"""striped red frog""",frog,[0],"""red striped frog""",4540,17,,
54,condition1,metal,dirty,spoon_metal_dirty,"""dirty metal spoon""",spoon,[0],"""metal dirty spoon""",4281,18,,
54,condition1,metal,high,table_metal_high,"""high metal table""",table,[0],"""metal high table""",5540,19,,
54,condition1,red,matte,nails_red_matte,"""red matte nails""",nails,[0],"""matte red nails""",4248,20,,
54,condition1,straight,brown,hair_straight_brown,"""brown straight hair""",hair,[1],"""straight brown hair""",5502,21,,
54,condition1,curly,brown,hair_curly_brown,"""brown curly hair""",hair,[1],"""curly brown hair""",3024,22,,
54,condition1,spotted,green,frog_spotted_green,"""spotted green frog""",frog,[0],"""green spotted frog""",6456,23,,
54,condition1,plastic,small,bottle_plastic_small,"""small plastic bottle""",bottle,[0],"""plastic small bottle""",3497,24,,
54,condition1,young,sad,woman_young_sad,"""sad young woman""",woman,[0],"""young sad woman""",3268,25,,
54,condition1,wooden,high,table_wood_high,"""wooden high table""",table,[1],"""high wooden table""",6442,26,,
54,condition1,wooden,dirty,spoon_wooden_dirty,"""dirty wooden spoon""",spoon,[0],"""wooden dirty spoon""",2449,27,,
54,condition1,striped,green,frog_striped_green,"""striped green frog""",frog,[1],"""green striped frog""",4560,28,,
54,condition1,happy,skinny,woman2_happy_skinny,"""happy skinny woman""",woman,[0],"""skinny happy woman""",4252,29,,
54,condition1,long,blue,pencil_long_blue,"""blue long pencil""",pencil,[1],"""long blue pencil""",3194,30,,
54,condition1,curly,blond,hair_curly_blonde,"""curly blond hair""",hair,[0],"""blond curly hair""",3184,31,,
54,condition1,big,round,earring_big_round,"""big round earring""",earring,[0],"""round big earring""",2840,32,,
54,condition1,black,matte,nails_black_matte,"""black matte nails""",nails,[1],"""matte black nails""",4557,33,,
54,condition1,black and white,rectangular,picture_bw_rectangular,"""rectangular black and white picture""",picture,[1],"""black and white rectangular picture""",4167,34,,
54,condition1,colored,rectangular,picture_colored_rectangular,"""rectangular colored picture""",picture,[0],"""colored rectangular picture""",8748,35,,
54,condition1,bearded,hat-wearing,man2_bearded_hatted,"""bearded hat-wearing man""",man,[1],"""hat-wearing bearded man""",9411,36,,
54,condition1,glass,small,bottle_glass_small,"""small glass bottle""",bottle,[0],"""glass small bottle""",4502,37,,
54,condition1,small,round,earring_small_round,"""round small earring""",earring,[1],"""small round earring""",3752,38,,
54,condition1,old,clean-shaven,man_old_cleanshaven,"""clean-shaven old man""",man,[0],"""old clean-shaven man""",3722,39,,
54,condition1,short,blue,pencil_short_blue,"""short blue pencil""",pencil,[0],"""blue short pencil""",9896,40,,
54,condition1,mustache-touting,glasses-wearing,man2_mustached_glassed,"""mustache-touting glasses-wearing man""",man,[0],"""glasses-wearing mustache-touting man""",6391,41,,
54,condition1,metal,clean,spoon_metal_clean,"""metal clean spoon""",spoon,[1],"""clean metal spoon""",3423,42,,
54,condition1,happy,fat,woman2_happy_fat,"""happy fat woman""",woman,[0.99],"""fat happy woman""",15668,43,,
54,condition1,black and white,square,picture_bw_square,"""square black and white picture""",picture,[1],"""black and white square picture""",14271,44,,
54,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""hat-wearing mustache-touting man""",man,[1],"""mustache-touting hat-wearing man""",5132,45,,
54,condition1,wet,red,shorts_wet_red,"""red wet shorts""",shorts,[1],"""wet red shorts""",3715,46,,
54,condition1,old,happy,woman_old_happy,"""happy old woman""",woman,[0],"""old happy woman""",5772,47,,
54,condition1,open,cardboard,box_open_cardboard,"""open cardboard box""",box,[0],"""cardboard open box""",3908,48,,
54,condition1,wooden,clean,spoon_wooden_clean,"""wooden clean spoon""",spoon,[1],"""clean wooden spoon""",3761,49,,
54,condition1,young,bearded,man_young_bearded,"""young bearded man""",man,[1],"""bearded young man""",4240,50,,
54,condition1,open,wooden,box_open_wood,"""wooden open box""",box,[0.99],"""open wooden box""",4418,51,,
54,condition1,young,clean-shaven,man_young_cleanshaven,"""young clean-shaven man""",man,[0.99],"""clean-shaven young man""",4481,52,,
54,condition1,straight,blond,hair_straight_blonde,"""straight blond hair""",hair,[0],"""blond straight hair""",2961,53,,
54,condition1,closed,cardboard,box_closed_cardboard,"""cardboard closed box""",box,[1],"""closed cardboard box""",4621,54,,
54,condition1,sad,fat,woman2_sad_fat,"""sad fat woman""",woman,[0],"""fat sad woman""",5019,55,,
54,condition1,black,glossy,nails_black_glossy,"""black glossy nails""",nails,[0.99],"""glossy black nails""",3999,56,,
54,condition1,closed,wooden,box_closed_wood,"""closed wooden box""",box,[0.02],"""wooden closed box""",4871,57,,
54,condition1,glass,big,bottle_glass_big,"""big glass bottle""",bottle,[0],"""glass big bottle""",4318,58,,
54,condition1,metal,low,table_metal_low,"""low metal table""",table,[0],"""metal low table""",3585,59,,
54,condition1,old,sad,woman_old_sad,"""sad old woman""",woman,[0],"""old sad woman""",2799,60,,
54,condition1,short,black,pencil_short_black,"""black short pencil""",pencil,[1],"""short black pencil""",3975,61,,
54,condition1,wet,green,shorts_wet_green,"""wet green shorts""",shorts,[0],"""green wet shorts""",3120,62,,
14,condition1,,,,,Susan,Susan,,0,1,bot_check,
14,condition1,short,blue,pencil_short_blue,"""short blue pencil""",pencil,[0.05],"""blue short pencil""",12648,3,,
14,condition1,young,happy,woman_young_happy,"""happy young woman""",woman,[0.01],"""young happy woman""",5087,4,,
14,condition1,short,black,pencil_short_black,"""short black pencil""",pencil,[0.05],"""black short pencil""",4843,5,,
14,condition1,young,clean-shaven,man_young_cleanshaven,"""clean-shaven young man""",man,[0.98],"""young clean-shaven man""",5644,6,,
14,condition1,small,triangular,earring_small_triangular,"""small triangular earring""",earring,[0],"""triangular small earring""",6068,7,,
14,condition1,sad,fat,woman2_sad_fat,"""sad fat woman""",woman,[0.99],"""fat sad woman""",17007,8,,
14,condition1,small,round,earring_small_round,"""small round earring""",earring,[0],"""round small earring""",6533,9,,
14,condition1,metal,high,table_metal_high,"""high metal table""",table,[0.03],"""metal high table""",4404,10,,
14,condition1,wet,red,shorts_wet_red,"""wet red shorts""",shorts,[0.03],"""red wet shorts""",6640,11,,
14,condition1,happy,fat,woman2_happy_fat,"""happy fat woman""",woman,[0.98],"""fat happy woman""",5335,12,,
14,condition1,dry,green,shorts_dry_green,"""green dry shorts""",shorts,[0.97],"""dry green shorts""",5234,13,,
14,condition1,curly,blond,hair_curly_blonde,"""blond curly hair""",hair,[0.99],"""curly blond hair""",4354,14,,
14,condition1,striped,red,frog_striped_red,"""striped red frog""",frog,[0.99],"""red striped frog""",5147,15,,
14,condition1,glass,big,bottle_glass_big,"""big glass bottle""",bottle,[0],"""glass big bottle""",4379,16,,
14,condition1,straight,brown,hair_straight_brown,"""straight brown hair""",hair,[0.03],"""brown straight hair""",3828,17,,
14,condition1,wet,green,shorts_wet_green,"""green wet shorts""",shorts,[1],"""wet green shorts""",4908,18,,
14,condition1,old,happy,woman_old_happy,"""old happy woman""",woman,[0.99],"""happy old woman""",3493,19,,
14,condition1,wooden,high,table_wood_high,"""wooden high table""",table,[0.99],"""high wooden table""",5696,20,,
14,condition1,spotted,green,frog_spotted_green,"""green spotted frog""",frog,[0.99],"""spotted green frog""",3840,21,,
14,condition1,black,glossy,nails_black_glossy,"""glossy black nails""",nails,[0.98],"""black glossy nails""",4068,22,,
14,condition1,dry,red,shorts_dry_red,"""red dry shorts""",shorts,[0.99],"""dry red shorts""",6757,23,,
14,condition1,black and white,rectangular,picture_bw_rectangular,"""rectangular black and white picture""",picture,[0.98],"""black and white rectangular picture""",68148,24,,
14,condition1,wooden,clean,spoon_wooden_clean,"""clean wooden spoon""",spoon,[0.05],"""wooden clean spoon""",2893,25,,
14,condition1,sad,skinny,woman2_sad_skinny,"""sad skinny woman""",woman,[1],"""skinny sad woman""",5705,26,,
14,condition1,red,matte,nails_red_matte,"""red matte nails""",nails,[0.05],"""matte red nails""",3736,27,,
14,condition1,striped,green,frog_striped_green,"""green striped frog""",frog,[0.04],"""striped green frog""",2039,28,,
14,condition1,big,triangular,earring_big_triangular,"""big triangular earring""",earring,[0.07],"""triangular big earring""",2953,29,,
14,condition1,closed,cardboard,box_closed_cardboard,"""cardboard closed box""",box,[0.98],"""closed cardboard box""",3820,30,,
14,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""bearded glasses-wearing man""",man,[0.05],"""glasses-wearing bearded man""",4356,31,,
14,condition1,young,bearded,man_young_bearded,"""young bearded man""",man,[0.06],"""bearded young man""",1993,32,,
14,condition1,big,round,earring_big_round,"""round big earring""",earring,[0.98],"""big round earring""",3374,33,,
14,condition1,colored,square,picture_colored_square,"""colored square picture""",picture,[0.02],"""square colored picture""",5392,34,,
14,condition1,glass,small,bottle_glass_small,"""small glass bottle""",bottle,[0.04],"""glass small bottle""",2851,35,,
14,condition1,metal,clean,spoon_metal_clean,"""metal clean spoon""",spoon,[0.97],"""clean metal spoon""",5416,36,,
14,condition1,plastic,big,bottle_plastic_big,"""plastic big bottle""",bottle,[0.98],"""big plastic bottle""",2135,37,,
14,condition1,black and white,square,picture_bw_square,"""square black and white picture""",picture,[0.94],"""black and white square picture""",2244,38,,
14,condition1,spotted,red,frog_spotted_red,"""red spotted frog""",frog,[0.99],"""spotted red frog""",2044,39,,
