workerid,proliferate.condition,adj1,adj2,label,left_end,left_end_tr,object,response,right_end,right_end_tr,rt,slide_number_in_experiment,trial_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
959,condition1,curly,blond,hair_curly_blonde,"""curly blond hair""","""kıvırcık sarı saç""",hair,[0.5],"""blond curly hair""","""sarı kıvırcık saç""",4372,18,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,open,cardboard,box_open_cardboard,"""cardboard open box""","""karton açık kutu""",box,[0.99],"""open cardboard box""","""açık karton kutu""",4292,19,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,short,black,pencil_short_black,"""black short pencil""","""siyah kısa kalem""",pencil,[0.01],"""short black pencil""","""kısa siyah kalem""",6352,20,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,straight,blond,hair_straight_blonde,"""blond straight hair""","""sarı düz saç""",hair,[0.48],"""straight blond hair""","""düz sarı saç""",5072,21,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,open,wooden,box_open_wood,"""wooden open box""","""tahta açık kutu""",box,[0.02],"""open wooden box""","""açık tahta kutu""",8069,22,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,wooden,clean,spoon_wooden_clean,"""wooden clean spoon""","""tahta temiz kaşık""",spoon,[0.98],"""clean wooden spoon""","""temiz tahta kaşık""",4211,23,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,young,bearded,man_young_bearded,"""young bearded man""","""genç sakallı adam""",man,[0.5],"""bearded young man""","""sakallı genç adam""",4709,24,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,sad,skinny,woman2_sad_skinny,"""skinny sad woman""","""zayıf mutsuz kadın""",woman,[0.49],"""sad skinny woman""","""mutsuz zayıf kadın""",3529,25,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,happy,skinny,woman2_happy_skinny,"""happy skinny woman""","""mutlu zayıf kadın""",woman,[0.5],"""skinny happy woman""","""zayıf mutlu kadın""",4299,26,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,metal,high,table_metal_high,"""metal high table""","""metal yüksek masa""",table,[0.51],"""high metal table""","""yüksek metal masa""",4428,27,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,short,blue,pencil_short_blue,"""blue short pencil""","""mavi kısa kalem""",pencil,[0.02],"""short blue pencil""","""kısa mavi kalem""",6023,28,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,mustache-touting,glasses-wearing,man2_mustached_glassed,"""mustache-touting glasses-wearing man""","""bıyıklı gözlüklü adam""",man,[0.48],"""glasses-wearing mustache-touting man""","""gözlüklü bıyıklı adam""",9981,29,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,wooden,high,table_wood_high,"""high wooden table""","""yüksek tahta masa""",table,[0],"""wooden high table""","""tahta yüksek masa""",5295,30,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,old,clean-shaven,man_old_cleanshaven,"""old clean-shaven man""","""yaşlı sakalsız adam""",man,[0.49],"""clean-shaven old man""","""sakalsız yaşlı adam""",6098,31,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,wooden,low,table_wood_low,"""low wooden table""","""alçak tahta masa""",table,[0.01],"""wooden low table""","""tahta alçak masa""",6516,32,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,metal,low,table_metal_low,"""low metal table""","""alçak metal masa""",table,[0],"""metal low table""","""metal alçak masa""",3908,33,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""mustache-touting hat-wearing man""","""bıyıklı şapkalı adam""",man,[0.48],"""hat-wearing mustache-touting man""","""şapkalı bıyıklı adam""",3647,34,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,striped,green,frog_striped_green,"""green striped frog""","""yeşil çizgili kurbağa""",frog,[0.01],"""striped green frog""","""çizgili yeşil kurbağa""",4823,35,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,plastic,small,bottle_plastic_small,"""small plastic bottle""","""küçük plastik şişe""",bottle,[0.49],"""plastic small bottle""","""plastik küçük şişe""",5047,36,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,glass,small,bottle_glass_small,"""small glass bottle""","""küçük cam şişe""",bottle,[0.02],"""glass small bottle""","""cam küçük şişe""",5585,37,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,small,round,earring_small_round,"""small round earring""","""küçük yuvarlak küpe""",earring,[0.48],"""round small earring""","""yuvarlak küçük küpe""",3939,38,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,closed,wooden,box_closed_wood,"""closed wooden box""","""kapalı tahta kutu""",box,[0.02],"""wooden closed box""","""tahta kapalı kutu""",6649,39,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,metal,clean,spoon_metal_clean,"""clean metal spoon""","""temiz metal kaşık""",spoon,[0.02],"""metal clean spoon""","""metal temiz kaşık""",4493,40,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,big,round,earring_big_round,"""round big earring""","""yuvarlak büyük küpe""",earring,[0.48],"""big round earring""","""büyük yuvarlak küpe""",3617,41,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,happy,fat,woman2_happy_fat,"""fat happy woman""","""şişman mutlu kadın""",woman,[0.48],"""happy fat woman""","""mutlu şişman kadın""",5896,42,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,plastic,big,bottle_plastic_big,"""plastic big bottle""","""plastik büyük şişe""",bottle,[0.49],"""big plastic bottle""","""büyük plastik şişe""",4082,43,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,glass,big,bottle_glass_big,"""big glass bottle""","""büyük cam şişe""",bottle,[0],"""glass big bottle""","""cam büyük şişe""",4419,44,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,black and white,square,picture_bw_square,"""square black and white picture""","""kare siyah beyaz resim""",picture,[0.99],"""black and white square picture""","""siyah beyaz kare resim""",8041,45,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,colored,rectangular,picture_colored_rectangular,"""rectangular colored picture""","""dikdörtgen renkli resim""",picture,[0.01],"""colored rectangular picture""","""renkli dikdörtgen resim""",6314,46,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,long,black,pencil_long_black,"""black long pencil""","""siyah uzun kalem""",pencil,[0],"""long black pencil""","""uzun siyah kalem""",4604,47,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,metal,dirty,spoon_metal_dirty,"""dirty metal spoon""","""kirli metal kaşık""",spoon,[0.01],"""metal dirty spoon""","""metal kirli kaşık""",3981,48,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,dry,red,shorts_dry_red,"""red dry shorts""","""kırmızı kuru şort""",shorts,[0.03],"""dry red shorts""","""kuru kırmızı şort""",5750,49,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,wet,green,shorts_wet_green,"""green wet shorts""","""yeşil ıslak şort""",shorts,[0.01],"""wet green shorts""","""ıslak yeşil şort""",5437,50,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,young,clean-shaven,man_young_cleanshaven,"""young clean-shaven man""","""genç sakalsız adam""",man,[0.47],"""clean-shaven young man""","""sakalsız genç adam""",3265,51,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,wet,red,shorts_wet_red,"""wet red shorts""","""ıslak kırmızı şort""",shorts,[0.01],"""red wet shorts""","""kırmızı ıslak şort""",4251,52,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,colored,square,picture_colored_square,"""colored square picture""","""renkli kare resim""",picture,[0.02],"""square colored picture""","""kare renkli resim""",6736,53,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,black,glossy,nails_black_glossy,"""glossy black nails""","""parlak siyah oje""",nails,[0.98],"""black glossy nails""","""siyah parlak oje""",7170,54,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,dry,green,shorts_dry_green,"""green dry shorts""","""yeşil kuru şort""",shorts,[0.98],"""dry green shorts""","""kuru yeşil şort""",7799,55,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,old,happy,woman_old_happy,"""old happy woman""","""yaşlı mutlu kadın""",woman,[0.48],"""happy old woman""","""mutlu yaşlı kadın""",3743,56,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,straight,brown,hair_straight_brown,"""straight brown hair""","""düz kahverengi saç""",hair,[0.5],"""brown straight hair""","""kahverengi düz saç""",4498,57,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,spotted,red,frog_spotted_red,"""spotted red frog""","""benekli kırmızı kurbağa""",frog,[0.98],"""red spotted frog""","""kırmızı benekli kurbağa""",6932,58,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,black,matte,nails_black_matte,"""matte black nails""","""mat siyah oje""",nails,[0.98],"""black matte nails""","""siyah mat oje""",4605,59,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,old,bearded,man_old_bearded,"""bearded old man""","""sakallı yaşlı adam""",man,[0.52],"""old bearded man""","""yaşlı sakallı adam""",3900,60,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,closed,cardboard,box_closed_cardboard,"""cardboard closed box""","""karton kapalı kutu""",box,[0.99],"""closed cardboard box""","""kapalı karton kutu""",6208,61,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
959,condition1,young,sad,woman_young_sad,"""young sad woman""","""genç mutsuz kadın""",woman,[0.49],"""sad young woman""","""mutsuz genç kadın""",3755,62,,[],33,Yes,cumle icinde ve konusma sirasindaki tanimlamalarla degisebilecek cevaplar iceren bir deneydi. ,4,1,Male,turkce,Chrome,Mac,900,1440,7.21195,
965,condition1,,,,,,beyaz,Beyaz,,,0,1,bot_check,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,wooden,clean,spoon_wooden_clean,"""clean wooden spoon""","""temiz tahta kaşık""",spoon,[0.02],"""wooden clean spoon""","""tahta temiz kaşık""",15024,3,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,plastic,big,bottle_plastic_big,"""big plastic bottle""","""büyük plastik şişe""",bottle,[0.05],"""plastic big bottle""","""plastik büyük şişe""",10433,4,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,black,glossy,nails_black_glossy,"""glossy black nails""","""parlak siyah oje""",nails,[0.02],"""black glossy nails""","""siyah parlak oje""",8167,5,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,colored,square,picture_colored_square,"""square colored picture""","""kare renkli resim""",picture,[0.93],"""colored square picture""","""renkli kare resim""",9000,6,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,happy,skinny,woman2_happy_skinny,"""happy skinny woman""","""mutlu zayıf kadın""",woman,[0.04],"""skinny happy woman""","""zayıf mutlu kadın""",17387,7,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,young,clean-shaven,man_young_cleanshaven,"""clean-shaven young man""","""sakalsız genç adam""",man,[0.05],"""young clean-shaven man""","""genç sakalsız adam""",5896,8,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,curly,brown,hair_curly_brown,"""brown curly hair""","""kahverengi kıvırcık saç""",hair,[0.06],"""curly brown hair""","""kıvırcık kahverengi saç""",8250,9,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,big,round,earring_big_round,"""big round earring""","""büyük yuvarlak küpe""",earring,[0.08],"""round big earring""","""yuvarlak büyük küpe""",18021,10,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,red,matte,nails_red_matte,"""matte red nails""","""mat kırmızı oje""",nails,[0.08],"""red matte nails""","""kırmızı mat oje""",10014,11,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,plastic,small,bottle_plastic_small,"""small plastic bottle""","""küçük plastik şişe""",bottle,[0.01],"""plastic small bottle""","""plastik küçük şişe""",3782,12,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,wooden,low,table_wood_low,"""wooden low table""","""tahta alçak masa""",table,[0.02],"""low wooden table""","""alçak tahta masa""",4834,13,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""bearded glasses-wearing man""","""sakallı gözlüklü adam""",man,[0.89],"""glasses-wearing bearded man""","""gözlüklü sakallı adam""",9415,14,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,metal,low,table_metal_low,"""metal low table""","""metal alçak masa""",table,[0.91],"""low metal table""","""alçak metal masa""",6235,15,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,striped,green,frog_striped_green,"""green striped frog""","""yeşil çizgili kurbağa""",frog,[0.96],"""striped green frog""","""çizgili yeşil kurbağa""",7683,16,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,sad,fat,woman2_sad_fat,"""fat sad woman""","""şişman mutsuz kadın""",woman,[0.93],"""sad fat woman""","""mutsuz şişman kadın""",9833,17,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
965,condition1,bearded,hat-wearing,man2_bearded_hatted,"""bearded hat-wearing man""","""sakallı şapkalı adam""",man,[0.03],"""hat-wearing bearded man""","""şapkalı sakallı adam""",7300,18,,[],46,Yes,,3,1,Female,Turkce,Safari,iPhone/iPod,568,320,7.525266666666667,
